jour;mois;jour_semaine;heure_jour;total;cuisine;buanderie;eauchaude;reste
17/08/2007;août2007;vendredi;8;2.002433334;0;0;1.056;0.946433334
17/08/2007;août2007;vendredi;9;1.214099995;0;0;1.055;0.159099995
17/08/2007;août2007;vendredi;10;0.90593333;0;0;0.742;0.16393333
17/08/2007;août2007;vendredi;11;0.179766668;0;0;0;0.179766668
17/08/2007;août2007;vendredi;12;0.153666668;0;0;0;0.153666668
17/08/2007;août2007;vendredi;13;0.173833335;0;0;0;0.173833335
17/08/2007;août2007;vendredi;14;0.169733334;0;0;0;0.169733334
17/08/2007;août2007;vendredi;15;0.166966668;0;0;0;0.166966668
17/08/2007;août2007;vendredi;16;0.166400001;0;0;0;0.166400001
17/08/2007;août2007;vendredi;17;0.171033333;0;0;0;0.171033333
17/08/2007;août2007;vendredi;18;0.174866668;0;0;0;0.174866668
17/08/2007;août2007;vendredi;19;0.154633335;0;0;0;0.154633335
17/08/2007;août2007;vendredi;20;0.992133333;0;0;0.812;0.180133333
17/08/2007;août2007;vendredi;21;0.169033334;0;0;0;0.169033334
17/08/2007;août2007;vendredi;22;0.156466667;0;0;0;0.156466667
17/08/2007;août2007;vendredi;23;0.177366667;0;0;0;0.177366667
18/08/2007;août2007;samedi;0;0.166033334;0;0;0;0.166033334
18/08/2007;août2007;samedi;1;0.165033335;0;0;0;0.165033335
18/08/2007;août2007;samedi;2;0.166666667;0;0;0;0.166666667
18/08/2007;août2007;samedi;3;0.162866668;0;0;0;0.162866668
18/08/2007;août2007;samedi;4;0.177266669;0;0;0;0.177266669
18/08/2007;août2007;samedi;5;0.154133334;0;0;0;0.154133334
18/08/2007;août2007;samedi;6;0.161466668;0;0;0;0.161466668
18/08/2007;août2007;samedi;7;0.289933335;0;0;0.111;0.178933335
18/08/2007;août2007;samedi;8;0.93353333;0;0;0.783;0.15053333
18/08/2007;août2007;samedi;9;0.169133333;0;0;0;0.169133333
18/08/2007;août2007;samedi;10;0.1561;0;0;0;0.1561
18/08/2007;août2007;samedi;11;0.167766667;0;0;0;0.167766667
18/08/2007;août2007;samedi;12;0.173566666;0;0;0;0.173566666
18/08/2007;août2007;samedi;13;0.148933334;0;0;0;0.148933334
18/08/2007;août2007;samedi;14;0.172633334;0;0;0;0.172633334
18/08/2007;août2007;samedi;15;0.169033334;0;0;0;0.169033334
18/08/2007;août2007;samedi;16;0.165766668;0;0;0;0.165766668
18/08/2007;août2007;samedi;17;0.172633334;0;0;0;0.172633334
18/08/2007;août2007;samedi;18;0.148966669;0;0;0;0.148966669
18/08/2007;août2007;samedi;19;0.688333335;0;0;0.501;0.187333335
18/08/2007;août2007;samedi;20;0.599766661;0;0;0.435;0.164766661
18/08/2007;août2007;samedi;21;0.1607;0;0;0;0.1607
18/08/2007;août2007;samedi;22;0.168900001;0;0;0;0.168900001
18/08/2007;août2007;samedi;23;0.160166668;0;0;0;0.160166668
19/08/2007;août2007;dimanche;0;0.1766;0;0;0;0.1766
19/08/2007;août2007;dimanche;1;0.156566668;0;0;0;0.156566668
19/08/2007;août2007;dimanche;2;0.1617;0;0;0;0.1617
19/08/2007;août2007;dimanche;3;0.182433334;0;0;0;0.182433334
19/08/2007;août2007;dimanche;4;0.153666666;0;0;0;0.153666666
19/08/2007;août2007;dimanche;5;0.172366668;0;0;0;0.172366668
19/08/2007;août2007;dimanche;6;0.158133334;0;0;0;0.158133334
19/08/2007;août2007;dimanche;7;0.924466675;0;0;0.748;0.176466675
19/08/2007;août2007;dimanche;8;0.403966663;0;0;0.24;0.163966663
19/08/2007;août2007;dimanche;9;0.147966666;0;0;0;0.147966666
19/08/2007;août2007;dimanche;10;0.178200002;0;0;0;0.178200002
19/08/2007;août2007;dimanche;11;0.1624;0;0;0;0.1624
19/08/2007;août2007;dimanche;12;0.161533334;0;0;0;0.161533334
19/08/2007;août2007;dimanche;13;0.314000002;0;0;0;0.314000002
19/08/2007;août2007;dimanche;14;0.434233331;0;0;0;0.434233331
19/08/2007;août2007;dimanche;15;2.362199993;0.466;0.765;0.659;0.472199993
19/08/2007;août2007;dimanche;16;3.696133333;0.544;2.086;0.64;0.426133333
19/08/2007;août2007;dimanche;17;2.252733345;0.015;1.748;0;0.489733345
19/08/2007;août2007;dimanche;18;2.686066677;0;1.625;0.722;0.339066677
19/08/2007;août2007;dimanche;19;2.796366654;0;1.27;0.604;0.922366654
19/08/2007;août2007;dimanche;20;2.761533306;0;1.114;1.029;0.618533306
19/08/2007;août2007;dimanche;21;2.38586666;0;0.257;1.032;1.09686666
19/08/2007;août2007;dimanche;22;0.667366664;0;0.037;0.315;0.315366664
19/08/2007;août2007;dimanche;23;0.2084;0;0.01;0;0.1984
20/08/2007;août2007;lundi;0;0.179800001;0;0.01;0;0.169800001
20/08/2007;août2007;lundi;1;0.176200001;0;0.01;0;0.166200001
20/08/2007;août2007;lundi;2;0.202466667;0;0.01;0;0.192466667
20/08/2007;août2007;lundi;3;0.189;0;0.01;0;0.179
20/08/2007;août2007;lundi;4;0.1744;0;0.004;0;0.1704
20/08/2007;août2007;lundi;5;0.165899999;0;0;0;0.165899999
20/08/2007;août2007;lundi;6;0.171600001;0;0;0;0.171600001
20/08/2007;août2007;lundi;7;1.400466676;0;0;0.761;0.639466676
20/08/2007;août2007;lundi;8;0.909766671;0;0;0.57;0.339766671
20/08/2007;août2007;lundi;9;1.290899994;0;0;1.061;0.229899994
20/08/2007;août2007;lundi;10;1.526266662;0;0.165;1.071;0.290266662
20/08/2007;août2007;lundi;11;0.439966666;0;0.095;0.147;0.197966666
20/08/2007;août2007;lundi;12;2.188766647;0;1.755;0;0.433766647
20/08/2007;août2007;lundi;13;1.444433337;0;1.061;0;0.383433337
20/08/2007;août2007;lundi;14;0.764733343;0.007;0.113;0.179;0.465733343
20/08/2007;août2007;lundi;15;1.843666669;0.474;0.021;1.073;0.275666669
20/08/2007;août2007;lundi;16;2.057066663;0.551;0.23;1.068;0.208066663
20/08/2007;août2007;lundi;17;0.963499999;0;0.043;0.755;0.165499999
20/08/2007;août2007;lundi;18;0.896933338;0;0.646;0;0.250933338
20/08/2007;août2007;lundi;19;2.130533334;0;1.838;0;0.292533334
20/08/2007;août2007;lundi;20;1.196899996;0;0.897;0;0.299899996
20/08/2007;août2007;lundi;21;0.343366665;0;0.037;0;0.306366665
20/08/2007;août2007;lundi;22;0.587233332;0;0.01;0;0.577233332
20/08/2007;août2007;lundi;23;1.070166665;0;0.01;0.698;0.362166665
21/08/2007;août2007;mardi;0;0.212233334;0;0.01;0;0.202233334
21/08/2007;août2007;mardi;1;0.201433333;0;0.01;0;0.191433333
21/08/2007;août2007;mardi;2;0.217033334;0;0.01;0;0.207033334
21/08/2007;août2007;mardi;3;0.1933;0;0.008;0;0.1853
21/08/2007;août2007;mardi;4;0.1833;0;0;0;0.1833
21/08/2007;août2007;mardi;5;0.190633333;0;0;0;0.190633333
21/08/2007;août2007;mardi;6;0.178200001;0;0;0;0.178200001
21/08/2007;août2007;mardi;7;1.021566669;0;0;0.503;0.518566669
21/08/2007;août2007;mardi;8;1.437766669;0;0;1.069;0.368766669
21/08/2007;août2007;mardi;9;0.452366671;0;0;0.278;0.174366671
21/08/2007;août2007;mardi;10;0.178566668;0;0;0;0.178566668
21/08/2007;août2007;mardi;11;0.182566669;0;0;0;0.182566669
21/08/2007;août2007;mardi;12;0.173600001;0;0;0;0.173600001
21/08/2007;août2007;mardi;13;0.172866668;0;0;0;0.172866668
21/08/2007;août2007;mardi;14;0.183266667;0;0;0;0.183266667
21/08/2007;août2007;mardi;15;0.179366666;0;0;0;0.179366666
21/08/2007;août2007;mardi;16;0.169166669;0;0;0;0.169166669
21/08/2007;août2007;mardi;17;0.345933335;0;0;0.176;0.169933335
21/08/2007;août2007;mardi;18;0.643199994;0;0;0.461;0.182199994
21/08/2007;août2007;mardi;19;0.354166667;0;0;0;0.354166667
21/08/2007;août2007;mardi;20;1.09783333;0;0;0.079;1.01883333
21/08/2007;août2007;mardi;21;1.708900008;0;0;0.73;0.978900008
21/08/2007;août2007;mardi;22;0.831666668;0;0;0;0.831666668
21/08/2007;août2007;mardi;23;0.200333333;0;0;0;0.200333333
22/08/2007;août2007;mercredi;0;0.200100002;0;0;0;0.200100002
22/08/2007;août2007;mercredi;1;0.816066664;0;0;0.61;0.206066664
22/08/2007;août2007;mercredi;2;0.188533332;0;0;0;0.188533332
22/08/2007;août2007;mercredi;3;0.165766667;0;0;0;0.165766667
22/08/2007;août2007;mercredi;4;0.180100001;0;0;0;0.180100001
22/08/2007;août2007;mercredi;5;0.165800001;0;0;0;0.165800001
22/08/2007;août2007;mercredi;6;0.169066667;0;0;0;0.169066667
22/08/2007;août2007;mercredi;7;0.611966664;0;0;0;0.611966664
22/08/2007;août2007;mercredi;8;1.668300002;0.438;0;0.973;0.257300002
22/08/2007;août2007;mercredi;9;1.305200001;0.075;0;1.055;0.175200001
22/08/2007;août2007;mercredi;10;1.17366667;0.463;0;0.536;0.17466667
22/08/2007;août2007;mercredi;11;0.179533334;0;0;0;0.179533334
22/08/2007;août2007;mercredi;12;0.165533336;0;0;0;0.165533336
22/08/2007;août2007;mercredi;13;0.1765;0;0;0;0.1765
22/08/2007;août2007;mercredi;14;0.168533334;0;0;0;0.168533334
22/08/2007;août2007;mercredi;15;0.166133333;0;0;0;0.166133333
22/08/2007;août2007;mercredi;16;0.184599999;0;0;0;0.184599999
22/08/2007;août2007;mercredi;17;0.172133333;0;0;0;0.172133333
22/08/2007;août2007;mercredi;18;2.367733351;1.216;0.085;0.629;0.437733351
22/08/2007;août2007;mercredi;19;3.239133326;0.853;0.226;1.048;1.112133326
22/08/2007;août2007;mercredi;20;2.152966654;0.003;0;1.063;1.086966654
22/08/2007;août2007;mercredi;21;1.428366675;0;0;1.055;0.373366675
22/08/2007;août2007;mercredi;22;2.045500009;0;0.743;0.272;1.030500009
22/08/2007;août2007;mercredi;23;1.072233327;0;0.782;0;0.290233327
23/08/2007;août2007;jeudi;0;0.209466669;0;0.037;0;0.172466669
23/08/2007;août2007;jeudi;1;0.181166669;0;0.01;0;0.171166669
23/08/2007;août2007;jeudi;2;0.600800001;0;0.009;0.416;0.175800001
23/08/2007;août2007;jeudi;3;0.457833339;0;0.01;0.287;0.160833339
23/08/2007;août2007;jeudi;4;0.188333335;0;0.01;0;0.178333335
23/08/2007;août2007;jeudi;5;0.175433334;0;0.01;0;0.165433334
23/08/2007;août2007;jeudi;6;0.637666668;0;0.008;0;0.629666668
23/08/2007;août2007;jeudi;7;1.992166665;0;0;0.638;1.354166665
23/08/2007;août2007;jeudi;8;1.990966666;0.483;0;1.042;0.465966666
23/08/2007;août2007;jeudi;9;0.88873334;0.544;0;0.121;0.22373334
23/08/2007;août2007;jeudi;10;0.233000001;0;0;0;0.233000001
23/08/2007;août2007;jeudi;11;0.226899999;0;0;0;0.226899999
23/08/2007;août2007;jeudi;12;0.277066666;0;0;0.005;0.272066666
23/08/2007;août2007;jeudi;13;2.452800002;1.008;0;1.065;0.379800002
23/08/2007;août2007;jeudi;14;1.316800004;0.008;0;0.986;0.322800004
23/08/2007;août2007;jeudi;15;0.2852;0;0;0;0.2852
23/08/2007;août2007;jeudi;16;0.261000002;0;0;0;0.261000002
23/08/2007;août2007;jeudi;17;0.392666661;0;0;0;0.392666661
23/08/2007;août2007;jeudi;18;0.825466675;0;0;0;0.825466675
23/08/2007;août2007;jeudi;19;1.717166663;0;0;0.782;0.935166663
23/08/2007;août2007;jeudi;20;0.678233338;0;0.076;0;0.602233338
23/08/2007;août2007;jeudi;21;0.83216667;0;0.069;0;0.76316667
23/08/2007;août2007;jeudi;22;0.561733332;0.007;0.01;0;0.544733332
23/08/2007;août2007;jeudi;23;1.155766669;0.452;0.01;0;0.693766669
24/08/2007;août2007;vendredi;0;0.863433343;0.488;0.075;0;0.300433343
24/08/2007;août2007;vendredi;1;0.349933333;0;0.07;0.082;0.197933333
24/08/2007;août2007;vendredi;2;0.738366662;0;0.069;0.497;0.172366662
24/08/2007;août2007;vendredi;3;0.256300001;0;0.068;0;0.188300001
24/08/2007;août2007;vendredi;4;0.197833333;0;0.023;0;0.174833333
24/08/2007;août2007;vendredi;5;0.165900002;0;0;0;0.165900002
24/08/2007;août2007;vendredi;6;0.248633334;0;0.068;0;0.180633334
24/08/2007;août2007;vendredi;7;0.619733331;0;0.019;0;0.600733331
24/08/2007;août2007;vendredi;8;1.604699996;0;0.381;0.797;0.426699996
24/08/2007;août2007;vendredi;9;1.414700001;0;0.093;1.038;0.283700001
24/08/2007;août2007;vendredi;10;1.156033345;0;0.01;0.847;0.299033345
24/08/2007;août2007;vendredi;11;0.297366666;0;0.004;0;0.293366666
24/08/2007;août2007;vendredi;12;1.107233333;0;0.074;0.749;0.284233333
24/08/2007;août2007;vendredi;13;1.442333329;0;0;1.058;0.384333329
24/08/2007;août2007;vendredi;14;2.567300004;0;1.128;1.057;0.382300004
24/08/2007;août2007;vendredi;15;1.30976666;0;0.212;0.824;0.27376666
24/08/2007;août2007;vendredi;16;0.325033334;0;0.059;0;0.266033334
24/08/2007;août2007;vendredi;17;0.2713;0;0.011;0;0.2603
24/08/2007;août2007;vendredi;18;1.090200007;0.257;0.075;0.358;0.400200007
24/08/2007;août2007;vendredi;19;2.81030001;0.878;0.083;1.051;0.79830001
24/08/2007;août2007;vendredi;20;2.721400011;0.252;0.439;1.051;0.979400011
24/08/2007;août2007;vendredi;21;1.752666668;0;0.096;0.123;1.533666668
24/08/2007;août2007;vendredi;22;1.498533324;0;0;0;1.498533324
24/08/2007;août2007;vendredi;23;2.794566665;0.016;0.725;0.412;1.641566665
25/08/2007;août2007;samedi;0;3.505499991;0.437;1.275;1.029;0.764499991
25/08/2007;août2007;samedi;1;0.753799995;0.493;0.085;0;0.175799995
25/08/2007;août2007;samedi;2;0.198933334;0;0.01;0;0.188933334
25/08/2007;août2007;samedi;3;0.233933334;0;0.053;0;0.180933334
25/08/2007;août2007;samedi;4;0.235533333;0;0.052;0;0.183533333
25/08/2007;août2007;samedi;5;0.192266667;0;0.01;0;0.182266667
25/08/2007;août2007;samedi;6;0.222933334;0;0.057;0;0.165933334
25/08/2007;août2007;samedi;7;0.220933334;0;0.042;0;0.178933334
25/08/2007;août2007;samedi;8;0.171866668;0;0;0;0.171866668
25/08/2007;août2007;samedi;9;1.041499996;0;0.053;0.518;0.470499996
25/08/2007;août2007;samedi;10;0.324433333;0;0.023;0;0.301433333
25/08/2007;août2007;samedi;11;0.347166669;0;0;0;0.347166669
25/08/2007;août2007;samedi;12;0.334866669;0;0.062;0;0.272866669
25/08/2007;août2007;samedi;13;0.764366664;0;0.014;0.06;0.690366664
25/08/2007;août2007;samedi;14;1.81346667;0.432;0.012;1.026;0.34346667
25/08/2007;août2007;samedi;15;1.994633319;0.673;0.071;1.032;0.218633319
25/08/2007;août2007;samedi;16;2.024066677;0.757;0.032;1.03;0.205066677
25/08/2007;août2007;samedi;17;0.905266658;0.411;0;0.282;0.212266658
25/08/2007;août2007;samedi;18;1.626900005;0.943;0.055;0.354;0.274900005
25/08/2007;août2007;samedi;19;0.918566663;0.003;0.03;0.347;0.538566663
25/08/2007;août2007;samedi;20;0.328499999;0;0.048;0;0.280499999
25/08/2007;août2007;samedi;21;0.353566669;0;0.07;0;0.283566669
25/08/2007;août2007;samedi;22;0.326533335;0;0.069;0;0.257533335
25/08/2007;août2007;samedi;23;0.341799999;0;0.068;0;0.273799999
26/08/2007;août2007;dimanche;0;0.465566664;0;0.025;0.176;0.264566664
26/08/2007;août2007;dimanche;1;0.672333332;0;0;0.401;0.271333332
26/08/2007;août2007;dimanche;2;0.344966667;0;0.027;0;0.317966667
26/08/2007;août2007;dimanche;3;0.248900001;0;0.07;0;0.178900001
26/08/2007;août2007;dimanche;4;0.212466667;0;0.027;0;0.185466667
26/08/2007;août2007;dimanche;5;0.181866666;0;0;0;0.181866666
26/08/2007;août2007;dimanche;6;0.207033333;0;0.019;0;0.188033333
26/08/2007;août2007;dimanche;7;0.241066666;0;0.071;0;0.170066666
26/08/2007;août2007;dimanche;8;0.193233334;0;0.018;0;0.175233334
26/08/2007;août2007;dimanche;9;1.182033337;0;0;0.65;0.532033337
26/08/2007;août2007;dimanche;10;0.565533336;0;0.031;0.311;0.223533336
26/08/2007;août2007;dimanche;11;2.207699998;0;0.444;1.039;0.724699998
26/08/2007;août2007;dimanche;12;2.434400004;0.585;0.046;1.029;0.774400004
26/08/2007;août2007;dimanche;13;1.42103334;0.003;0.337;0.465;0.61603334
26/08/2007;août2007;dimanche;14;3.763199993;0.447;1.816;0.742;0.758199993
26/08/2007;août2007;dimanche;15;1.022366672;0.506;0.17;0;0.346366672
26/08/2007;août2007;dimanche;16;0.360233335;0;0.071;0;0.289233335
26/08/2007;août2007;dimanche;17;0.378766668;0;0.07;0;0.308766668
26/08/2007;août2007;dimanche;18;0.459066666;0;0.069;0;0.390066666
26/08/2007;août2007;dimanche;19;0.811766671;0;0.068;0;0.743766671
26/08/2007;août2007;dimanche;20;1.504633335;0;0.067;0.247;1.190633335
26/08/2007;août2007;dimanche;21;2.210766663;0;0.066;0.598;1.546766663
26/08/2007;août2007;dimanche;22;0.573433334;0;0.066;0;0.507433334
26/08/2007;août2007;dimanche;23;0.252733335;0;0.067;0;0.185733335
27/08/2007;août2007;lundi;0;0.271699999;0;0.066;0;0.205699999
27/08/2007;août2007;lundi;1;0.254866666;0;0.065;0;0.189866666
27/08/2007;août2007;lundi;2;0.265733331;0;0.066;0;0.199733331
27/08/2007;août2007;lundi;3;0.23816667;0;0.065;0;0.17316667
27/08/2007;août2007;lundi;4;0.249566669;0;0.065;0;0.184566669
27/08/2007;août2007;lundi;5;0.261833334;0;0.065;0;0.196833334
27/08/2007;août2007;lundi;6;0.798633331;0;0.065;0.551;0.182633331
27/08/2007;août2007;lundi;7;1.06826666;0;0.065;0.425;0.57826666
27/08/2007;août2007;lundi;8;1.770966663;0.424;0.064;1.047;0.235966663
27/08/2007;août2007;lundi;9;1.805699992;0.519;0.064;1.031;0.191699992
27/08/2007;août2007;lundi;10;1.302799992;0;0.064;1.042;0.196799992
27/08/2007;août2007;lundi;11;1.280366661;0;0.065;1.047;0.168366661
27/08/2007;août2007;lundi;12;0.359066671;0;0.064;0.113;0.182066671
27/08/2007;août2007;lundi;13;0.249400004;0;0.064;0;0.185400004
27/08/2007;août2007;lundi;14;0.264833332;0;0.064;0;0.200833332
27/08/2007;août2007;lundi;15;0.236233334;0;0.065;0;0.171233334
27/08/2007;août2007;lundi;16;0.243500005;0;0.064;0;0.179500005
27/08/2007;août2007;lundi;17;0.261099998;0;0.065;0;0.196099998
27/08/2007;août2007;lundi;18;0.270366667;0;0.036;0;0.234366667
27/08/2007;août2007;lundi;19;0.231;0;0;0;0.231
27/08/2007;août2007;lundi;20;1.074999991;0;0;0.39;0.684999991
27/08/2007;août2007;lundi;21;2.79333335;0.855;0;0.452;1.48633335
27/08/2007;août2007;lundi;22;1.648633329;0.086;0;0;1.562633329
27/08/2007;août2007;lundi;23;2.994433337;0.421;0.028;0.246;2.299433337
28/08/2007;août2007;mardi;0;2.255100003;0.496;0.007;0.981;0.771100003
28/08/2007;août2007;mardi;1;0.284033334;0;0;0;0.284033334
28/08/2007;août2007;mardi;2;0.400633335;0;0.032;0;0.368633335
28/08/2007;août2007;mardi;3;0.264633335;0;0;0;0.264633335
28/08/2007;août2007;mardi;4;0.190466667;0;0;0;0.190466667
28/08/2007;août2007;mardi;5;0.219600001;0;0.032;0;0.187600001
28/08/2007;août2007;mardi;6;0.173800002;0;0;0;0.173800002
28/08/2007;août2007;mardi;7;1.305633338;0;0.033;0.707;0.565633338
28/08/2007;août2007;mardi;8;1.173366669;0;0;0.786;0.387366669
28/08/2007;août2007;mardi;9;0.821133328;0;0.031;0.569;0.221133328
28/08/2007;août2007;mardi;10;0.991533339;0;0.002;0.585;0.404533339
28/08/2007;août2007;mardi;11;1.21643333;0;0.021;0.727;0.46843333
28/08/2007;août2007;mardi;12;0.810233333;0;0.012;0.461;0.337233333
28/08/2007;août2007;mardi;13;0.3628;0;0.017;0.175;0.1708
28/08/2007;août2007;mardi;14;0.2031;0;0.016;0;0.1871
28/08/2007;août2007;mardi;15;0.732433336;0.533;0.017;0;0.182433336
28/08/2007;août2007;mardi;16;0.242399999;0.009;0.017;0;0.216399999
28/08/2007;août2007;mardi;17;0.202366666;0;0.019;0;0.183366666
28/08/2007;août2007;mardi;18;0.290466666;0;0.016;0;0.274466666
28/08/2007;août2007;mardi;19;1.194299997;0;0.413;0.492;0.289299997
28/08/2007;août2007;mardi;20;0.285733332;0;0.012;0;0.273733332
28/08/2007;août2007;mardi;21;0.397800001;0;0.031;0;0.366800001
28/08/2007;août2007;mardi;22;1.96886667;0;1.456;0;0.51286667
28/08/2007;août2007;mardi;23;0.629866671;0;0.284;0;0.345866671
29/08/2007;août2007;mercredi;0;0.234900001;0;0.041;0;0.193900001
29/08/2007;août2007;mercredi;1;0.238266665;0;0.045;0;0.193266665
29/08/2007;août2007;mercredi;2;0.216133333;0;0.029;0;0.187133333
29/08/2007;août2007;mercredi;3;0.1979;0;0.029;0;0.1689
29/08/2007;août2007;mercredi;4;0.542633332;0;0.043;0.312;0.187633332
29/08/2007;août2007;mercredi;5;0.4287;0;0.015;0.238;0.1757
29/08/2007;août2007;mercredi;6;0.215333333;0;0.042;0;0.173333333
29/08/2007;août2007;mercredi;7;1.38716667;0;0;0.416;0.97116667
29/08/2007;août2007;mercredi;8;1.807599998;0.449;0.036;1.048;0.274599998
29/08/2007;août2007;mercredi;9;1.726766662;0.508;0;1.039;0.179766662
29/08/2007;août2007;mercredi;10;0.373999998;0;0.035;0.159;0.179999998
29/08/2007;août2007;mercredi;11;0.176200001;0;0.006;0;0.170200001
29/08/2007;août2007;mercredi;12;0.218166668;0;0.029;0;0.189166668
29/08/2007;août2007;mercredi;13;0.186166669;0;0.02;0;0.166166669
29/08/2007;août2007;mercredi;14;0.198600001;0;0.016;0;0.182600001
29/08/2007;août2007;mercredi;15;0.262533334;0;0.032;0;0.230533334
29/08/2007;août2007;mercredi;16;0.177266666;0;0.003;0;0.174266666
29/08/2007;août2007;mercredi;17;0.235166669;0;0.036;0;0.199166669
29/08/2007;août2007;mercredi;18;0.33806667;0;0;0.162;0.17606667
29/08/2007;août2007;mercredi;19;1.577199998;0;0.035;1.052;0.490199998
29/08/2007;août2007;mercredi;20;0.956666662;0;0;0.506;0.450666662
29/08/2007;août2007;mercredi;21;0.363766666;0;0.035;0;0.328766666
29/08/2007;août2007;mercredi;22;0.207833334;0;0.01;0;0.197833334
29/08/2007;août2007;mercredi;23;0.199500001;0;0.025;0;0.174500001
30/08/2007;août2007;jeudi;0;0.210466667;0;0.025;0;0.185466667
30/08/2007;août2007;jeudi;1;0.531666666;0;0.01;0.347;0.174666666
30/08/2007;août2007;jeudi;2;0.444133334;0;0.035;0.24;0.169133334
30/08/2007;août2007;jeudi;3;0.1878;0;0;0;0.1878
30/08/2007;août2007;jeudi;4;0.190633333;0;0.035;0;0.155633333
30/08/2007;août2007;jeudi;5;0.181566668;0;0;0;0.181566668
30/08/2007;août2007;jeudi;6;0.367299998;0;0.034;0;0.333299998
30/08/2007;août2007;jeudi;7;0.5831;0;0.001;0.145;0.4371
30/08/2007;août2007;jeudi;8;1.7162;0.455;0.033;1.042;0.1862
30/08/2007;août2007;jeudi;9;0.740400007;0.446;0.015;0.118;0.161400007
30/08/2007;août2007;jeudi;10;0.1828;0;0.02;0;0.1628
30/08/2007;août2007;jeudi;11;0.509766668;0;0.028;0;0.481766668
30/08/2007;août2007;jeudi;12;0.888966666;0;0.006;0.607;0.275966666
30/08/2007;août2007;jeudi;13;0.81213333;0;0.034;0.453;0.32513333
30/08/2007;août2007;jeudi;14;0.1605;0;0;0;0.1605
